Column,2017,2016 Var Var %
,5.89,
CASK (USc),6.40,6.66 0.26 3.9
,"7,132",
RPK's (mil),"5,486","5,175 311 6.0"
,76.9%,
Passengers ('000s),"2,306","2,232 74 3.3"
,7.66,
Exchange Rate (KSh/US$),103.06,101.16 1.90 1.9
,"29,255",
Cargo Yield per KG (US$),1.21,1.31 (0.10) (7.6)
