Column,"136,044","137,497"
,"44,341","41,607"
TOTAL ASSETS,"180,385","179,104"
,"(129,563)","(118,242)"
,(6),(9)
TOTAL EQUITY,"(129,569)","(118,251)"
,"159,915","177,914"
,"154,039","119,441"
,"309,954","297,355"
TOTAL EQUITY AND LIABILITIES,"180,385","179,104"
