"75,725"
"5,607"
"(11,079)"
(691)
"69,562"
"69,562"
4
"(11,290)"
"(7,037)"
"51,239"
"68,553"
"1,790"
"(10,101)"
(691)
"59,551"
"59,551"
4
"(9,978)"
"(7,013)"
"42,564"
