"88,516"
"2,862"
"63,294"
435
"3,327"
"158,434"
"2,115"
"30,776"
"4,696"
"1,256"
"2,900"
"41,743"
"200,177"
"5,824"
"49,223"
"9,630"
(142)
"(2,543)"
"(82,869)"
"(20,877)"
"69,468"
"59,527"
"2,723"
"3,349"
"135,067"
