"19,461"
34
"(4,891)"
(41)
"14,563"
"(1,219)"
15
"2,945"
(19)
(528)
324
"1,518"
-
"(6,863)"
(61)
"(12,500)"
"(19,424)"
"(3,343)"
"6,243"
"2,900"
"2,900"
