"127,678"
639
"128,317"
"(80,977)"
"(25,343}"
"(23,736)"
"(1,739)"
"(11,266)"
30
"(12,975)"
(10)
"(12,985)"
"2,468"
(740)
"1,728"
435
"1,289"
676
"2,400"
"4,128"
"(8,857)"
