2016
KShs’000
"174,059"
"14,810"
"(400,000)"
"5,073"
"17,984"
"44,096"
"(325,093)"
"650,000"
"(262,000)"
"31,863"
"(185,904)"
"(10,949)"
"(246,061)"
-
"(246,061)"
"(18,334)"
-
"(25,320)"
"(44,732)"
"(4,824"
"14,956"
"(7,417)"
"14,720"
"27,425"
-
"(52,000)"
"957,858"
"(2,504)"
"299,731"
"262,000"
"1,421,559"
-
"(650,000)"
"(274,636)"
"(924,636)"
"250,862"
"1,783,397"
"2,034,259"
