2016
KShs’000
"114,388"
"(1,112,692)"
"650,000"
"(25,515)"
"19,923"
"211,068"
"66,991"
-
-
"(626,126)"
"(8,712)"
"(5,507)"
"13,235"
"(1,760)"
"143,174"
"552,307"
"726,611"
"44,096"
"17,984"
"(48,874)"
"(321,183)"
"(675,501)"
"127,624"
"(132,500)"
"601,873"
"90,944"
"523,577"
"55,487"
"(56,813)"
"(53,507)"
"890,592"
