2016
KShs’000
"890,592"
"(435,118)"
"455,474"
"1,070,787"
"25,515"
"(113,350)"
"(4,420)"
"(41,776)"
"(20,000)"
"5,974"
"20,149"
-
"(44,732"
"(58,774)"
"(100,168)"
"107,341"
"(107,811)"
"109,819"
"(2,098,751)"
"299,000"
"130,000"
-
"(12,355)"
"15,183"
-
"(602,971)"
"1,172,341"
"786,645"
"537,646"
-
(512)
-
"(650,000)"
"(274,636)"
"(925,148)"
"67,972"
"(256,413)"
"4,567,893"
"4,379,452"
