"2009
Sh’000",Column,"2009
Sh’000"
"(33,623 )
(54,037 )
83,579",,"(33,623 )
(53,896 )
83,386"
"(4,081 )","(33,623 )","(4,133 )"
"52
(4,133 )","-
(33,623 )","-
(4,133 )"
"(4,081 )","(33,623 )","(4,133 )"
