"Total
Sh’000"
"268,697
21,420
(703 )
9,450"
"298,864"
"298,864
49,610
(10,729 )
3,646"
"341,391"
"310,971
30,420"
"341,391"
"94,981
19,491
(2,362 )
(165 )"
"111,945"
"111,945
22,438
(7,496 )"
"126,887"
"214,504"
"186,919"
"183,028"
"162,433"
