Statement of Changes in Equity for the six months ended 31 January 2025,Column,Column,Column,Column,Column
,Share,Share,Capital,Revenue,
,Capital,Premium,Reserves,Reserves,Total
,Shs ‘000,Shs ‘000,Shs ‘000,Shs ‘000,Shs ‘000
As at 31st July 2024,"254,852",27,"10,798","4,306,251","4,571,928"
Net Profit for the period,-,-,-,"434,934","434,934"
Final Dividend Paid-2024,,,,"(427,725)","(427,725)"
As at 31st January 2025,"254,852",27,"10,798","4,313,460","4,579,137"
