Note,"2022
Kshs '000","2021
Kshs '000","% Change
-
-
(44%)
57%
-
162%
18%
78%
(4%)
(8%)
(6%)
(7%)
14%
15%
(8%)
14%
7%
9%
-
(7%)
14%
14%
(9%)
(89%)
77%
4%
5%
2%
(4%)
11%
57%
5%
15%
14%"
,"1,581,547
1,691,151
(1,470,272)
8,678,086
5,733,114","1,581,547
1,691,151
(2,606,773)
5,519,268
-",
,"16,213,626
10,200,169","6,185,193
8,667,237",
,"26,413,795","14,852,430",
"9
14","6,012,663
35,161,874
999,918","6,239,320
38,260,591
1,062,360",
,"42,174,455","45,562,271",
,"68,588,250","60,414,701",
9,"68,585,463
1,333,003
714,850
3,062,522
527,119
10,000
782,850","59,747,234
1,451,980
624,952
2,860,728
485,008
10,000
844,578",
,"75,015,807","66,024,480",
"10
11
15","13,272,250
11,792,541
404,326
9,941,746","11,688,157
13,022,880
3,769,587
5,611,910",
,"35,410,863","34,092,534",
"12
13
14
13","32,209,869
683,601
6,633,690
436,485
1,874,775","30,543,718
673,463
6,900,000
394,243
1,190,889",
,"41,838,420","39,702,313",
,"(6,427,557)","(5,609,779)",
,"68,588,250","60,414,701",
