"19,019,153",Column,"(47,426,041)",Column,"82,673,304"
"25,037,286","29,869,505","(49,509,272)","(46,447,566)","124,246,554"
"15,999,834","18,104,629","(6,382,685)","(3,879,479)","87,514,187"
"1,537,590","5,764,506",—,—,"7,259,582"
"1,857,113","1,369,621",—,—,"8,199,820"
