"000'
shsK","392,818","441,262",")017,414(",-,-,"277,673","994,240,1","201,591",-,")792,73(","547,861","222,45","277,083","727,166"
"000'
shsK","938,082","441,262",")534,741(",")437,711(",")043,54(",-,"474,232",-,-,-,-,-,-,"474,232"
"000'
shsK","927,333",-,")759,86(","484,111","043,54","390,54","986,664","251,671",-,")963,92(","720,22","913,25","921,122","065,542"
"000'
shsK","024,14",-,-,-,-,07,"094,14","059,81",-,-,-,"309,1","358,02","736,02"
"000'
shsK","503,261",-,")813,891(","052,6",-,"906,133","648,103",-,-,")829,7(","817,641",-,"097,831","650,361"
