"361,992","14,896","204,871","2,958","584,717"
—,—,"35,910",—,"35,910"
—,—,"(29,190)",—,"(29,190)"
"361,992","14,896","211,591","2,958","591,437"
"21,519",877,"102,265",—,"124,661"
"6,450",—,"44,859",—,"51,309"
—,—,"(28,418)",—,"(28,418)"
"27,969",877,"118,706",—,"147,552"
"334,023","14,019","92,885","2,958","443,885"
