2022,2021
Kshs ‘000,Kshs ‘000
"8,575,039","3,883,464"
"171,171","(166,702)"
"8,746,210","3,716,762"
"(295,364)","(565,636)"
-,"670,823"
"(8,987)","74,144"
"(304,351)","179,331"
"8,441,859","3,896,093"
