2022,2021
Kshs’000,Kshs’000
"14,401,457","11,368,851"
"10,486,082","5,984,098"
"276,151","254,524"
"8,070",-
"1,952",-
"25,173,712","17,607,473"
"12,524",227
"1,858",937
-,"52,616"
"14,382","53,780"
"25,188,094","17,661,253"
