Column,"Consolidated Income Statement
FOR THE YEAR ENDED 30 JUNE 2008",Column
,"Notes 2008 2007
Kshs’000 Kshs’000
Restated
Net revenue 6 32,488,112 25,870,696
Cost of sales (15,112,832 ) (11,610,475 )
gross profit 17,375,280 14,260,221
Other operating income/(expense) 7 (493,531 ) (247,331 )
Selling costs (2,163,860 ) (1,483,730 )
Administrative expenses (3,834,055 ) (3,054,762 )
Operating profit 8 10,883,834 9,474,398
Net finance income 10 624,077 495,333
Share of associate’s profit after tax 808,421 734,634
Reorganisation costs - (68,594 )
Profit before income tax 12,316,332 10,635,771
Income tax expense 11 (3,131,947 ) (3,106,880 )
Profit for the period 9,184,385 7,528,891
Attributable to:
Equity holders of the company 7,553,794 6,133,215
Minority interest 1,630,591 1,395,676
Profit for the period 9,184,385 7,528,891
Earnings per share:
- basic (2007 Restated) 9.55 7.76
- diluted (2007 Restated) 9.55 7.76
The notes set out on pages 53 to 88 form an integral part of these financial statements.","2008
Kshs’000
32,488,112
(15,112,832 )"
,,"17,375,280
(493,531 )
(2,163,860 )
(3,834,055 )"
,,"10,883,834
624,077
808,421
-"
,,"12,316,332
(3,131,947 )"
,,"9,184,385"
,,"7,553,794
1,630,591"
,,"9,184,385"
,,"9.55
9.55"
"48
EABL ANNUAL REPORT & FINANCIAL STATEMENTS 2008",,
