2016,2015
Kshs '000,Kshs '000
"10,270,813","9,574,905"
"(2,177,026)","(151,530)"
"8,093,787","9,423,375"
"7,477,159","9,021,217"
"616,628","402,158"
"8,093,787","9,423,375"
