"10,178,878","32,739","744,378","(644,988)","10,311,007"
"645,283",—,"(23,580)","(38,328)","583,375"
"52,583",577,"187,032","(7,855)","232,337"
"10,876,744","33,316","907,830","(691,171)","11,126,719"
"120,580",—,"(59,041)","41,341","102,880"
"(659,219)",—,"9,263","26,576","(623,380)"
"(153,265)",—,"(440,871)","119,508","(474,628)"
"(2,522,227)",—,"213,322","32,899","(2,276,006)"
"(3,214,131)",—,"(277,327)","220,324","(3,271,134)"
"7,662,613","33,316","630,503","(470,847)","7,855,585"
