"(44,367)",—,"7,100","(37,267)"
"2,757",—,"(1,352)","1,405"
—,—,212,212
"(41,610)",—,"5,960","(35,650)"
—,—,"(7,738)","(7,738)"
"(2,941)",—,"1,383","(1,558)"
"(153,265)",—,"57,404","(95,861)"
"(69,288)",—,"(10,892)","(80,180)"
"(225,494)",—,"40,157","(185,337)"
"(267,104)",—,"46,117","(220,987)"
