2022,2021
Kshs’000,Kshs’000
"44,008,333","43,704,807"
"3,000,000","22,400,000"
"11,000,000",-
"(22,166,667)","(19,291,667)"
"1,665,407","(2,804,807)"
"37,507,073","44,008,333"
