"Condensed consolidated statement of cash flows
for the year ended:
30 June 2024 30 June 2023
Kshs 'M Kshs 'M
Cash generated from operations 34,615 26,145
Net interest paid (8,031) (5,485)
Income tax paid (4,486) (9,606)
Net cash generated from operating activities 22,098 11,054
Purchase of property, plant and equipment (7,236) (12,926)
Other investing activities (24) (100)
Net cash used in investing activities (7,260) (13,026)
Dividends paid (2,176) (10,852)
Net movement in borrowings (9,710) 13,692
Net cash from financing activities (11,886) 2,777
Net increase in cash and cash equivalents 2,952 805
At start of the year 9,043 8,067
Foreign exchange impact of translation (1,181) 171
Net increase in cash and cash equivalents 2,952 805
Cash and cash equivalents at end of the year 10,814 9,043",Column,Column
,"30 June 2024
Kshs 'M","30 June 2023
Kshs 'M"
,"34,615
(8,031)
(4,486)","26,145
(5,485)
(9,606)"
,"22,098","11,054"
,"(7,236)
(24)","(12,926)
(100)"
,"(7,260)","(13,026)"
,"(2,176)
(9,710)","(10,852)
13,692"
,"(11,886)","2,777"
,"2,952",805
,"9,043
(1,181)
2,952","8,067
171
805"
,"10,814","9,043"
