GROUP,Column,Column,Column
"2022 2021 2022 2021
KShs’m KShs’m KShs’m KShs’m",,,
"5,712.9","4,462.3
363.4
2,207.4
(1,320.2)","5,712.9","4,462.3
363.4
2,207.4
(1,320.2)"
"1,377.4",,"1,377.4",
(286.5),,(286.5),
(246.7),,(246.7),
"6,557.1","5,712.9","6,557.1","5,712.9"
"3,373.8","2,561.5
3,151.4","3,373.8","2,561.5
3,151.4"
"3,183.3",,"3,183.3",
"6,557.1","5,712.9","6,557.1","5,712.9"
