Year ended March 31
2017
Shs’000
"101,997,737"
"108,356"
"1,423,076"
"(24,002,031)"
"79,527,138"
"(35,334,333)"
"124,498"
"(2,516,738)"
"(37,726,573)"
"(57,694,216)"
"(914,992)"
"27,399,984"
"(10,855,833)"
"(42,065,057)"
"(264,492)"
"6,220,005"
"(264,492)"
"5,955,513"
