GROUP,Column,Column,Column
"2022 2021 2022 2021
KShs’m KShs’m KShs’m KShs’m",,,
,"132,551.8
1,566.7
(28,921.2)",,"132,866.4
1,547.0
(28,606.4)"
"143,574.7",,"145,801.0",
"1,254.5",,"1,207.9",
"(34,128.7)",,"(33,784.2)",
"110,700.5","105,197.3","113,224.7","105,807.0"
,"(35,568.4)
84.6
(4,077.8)
188.6
180.1
(1,288.7)
–
–
(0.1)",,"(35,568.4)
84.6
(4,077.8)
–
180.1
(1,288.7)
(240.0)
–
(0.1)"
"(41,058.0)",,"(34,667.6)",
49.2,,49.2,
"(96,288.3)",,"(4,728.1)",
–,,–,
352.3,,352.3,
–,,–,
–,,(500.0),
–,,"(58,626.6)",
–,,–,
"(136,944.8)","(40,481.7)","(98,120.8)","(40,910.3)"
,"(66,482.0)
(2,550.6)
(1,324.0)
(1,154.6)
44,970.0
(38,198.0)
–",,"(66,482.0)
(2,550.6)
(1,324.0)
(1,135.9)
44,970.0
(38,198.0)
–"
"(59,132.3)",,"(59,132.3)",
"(3,806.4)",,"(3,220.5)",
"(1,347.9)",,"(1,345.4)",
"(2,477.9)",,"(2,419.8)",
"120,564.8",,"120,564.8",
"(70,026.0)",,"(70,026.0)",
"46,607.9",,–,
"30,382.2","(64,739.2)","(15,579.2)","(64,720.5)"
"4,137.9",(23.6),(475.3),176.2
,"26,759.7
–
(23.6)",,"25,859.7
–
176.2"
"26,736.1",,"26,035.9",
(94.4),,–,
"4,137.9",,(475.3),
"30,779.6","26,736.1","25,560.6","26,035.9"
