71.2%,70.8%,68.5%,68.5%
49.8%,52.7%,51.0%,50.0%
35.6%,38.7%,36.5%,36.6%
21.5%,18.2%,17.5%,18.5%
14.9%,13.8%,13.2%,13.2%
68.3%,67.7%,63.5%,65.2%
