Group,Column,Company
2018,2017,2018
Shs’m,Shs’m,Shs’m
62,61,62
67,89,67
"61,176","52,921","60,693"
91,-,91
184,-,184
179,123,179
6,-,6
-,-,163
-,-,566
"61,765","53,194","62,011"
