Column,KENYA,Column,ETHIOPIA*,GROUP,Column
"EBIT
FY25 Actual",,"170-173
billion
158.1 billion","(26) - (23)
billion
(61.1) billion",,"144 - 150
billion
97.1 billion"
"CAPEX
FY25 Actual",,"54 - 57
billion
97.1 billion","18 - 21
billion
39.2 billion",,"72 - 78
billion
91.3 billion"
