Column,"29,920.1
112.9
8,000.0
1,045.1
3,549.4
4,462.3
9,410.9",Column
"34,021.4",,"34,068.4"
260.3,,151.6
"14,772.0",,"14,772.0"
"8,684.1",,"8,684.1"
"4,119.5",,"4,119.5"
"2,561.5",,"2,561.5"
"11,033.5",,"11,033.5"
"75,452.3","56,500.7","75,390.6"
"(19,542.9)","(7,678.5)","(22,356.8)"
"155,177.0","156,724.2","152,710.8"
