"FY23 Guidance: Focus on Accelerating New Growth Areas
Safaricom Plc Kenya
Safaricom Plc Group
(including Ethiopia)
(excluding Ethiopia)
EBIT CAPEX EBIT CAPEX
KShs KShs
KShs KShs
120-123Bn 40-43Bn
87-93Bn 100-108Bn
This guidance is based on prevailing macro-economic and regulatory conditions."
37
37
