–,√,–,√,√,√,√,√,√,√,√,√,√,–,–,–
–,√,–,√,√,√,√,√,√,√,√,√,–,√,–,–
–,√,–,√,√,√,√,√,√,√,√,√,–,–,–,–
–,√,√,√,√,√,√,√,√,√,–,√,–,√,–,––
Apology,√,–,√,√,√,√,√,√,√,–,√,–,√,–,–
√,√,–,√,√,√,–,√,√,√,–,√,–,–,–,–
√,√,–,√,√,–,–,√,√,√,–,√,–,–,√,√
