Column,"7,181.1
949.9
3,893.2
850.0
9,834.3
3,619.8
1,996.0
1,595.8",Column
"5,636.0",,"5,627.8"
884.2,,"1,179.4"
"3,678.0",,"3,656.1"
"1,197.9",,"1,197.9"
"10,545.8",,"10,389.3"
"6,039.5",,"6,077.5"
"2,803.4",,"2,803.4"
"3,236.6",,"3,137.0"
"34,021.4","29,920.1","34,068.4"
,"1,131.0
26.8
(172.4)",
985.4,,985.4
337.8,,337.8
"(1,323.2)",,"(1,323.2)"
–,985.4,–
