Column,Value (KShs Bn),Column,Column,Volume (Mn),Column,Column,Revenue (KShs Bn),Column,Column
,FY25,FY24,% YoY,FY25,FY24,% YoY,FY25,FY24,% YoY
"M-PESA
Global",557.08,,,43.14,,,3.38,,
