"Peer Comparison
Continued Market Leadership",Column,Column,Column,Column,Column
Appril 08‐ March 09 Appril 07‐ March 08 Appril 08‐ March 09 Appril 07‐ March 08,,,,,
,,Appril 08‐ March 09,Appril 07‐ March 08,Appril 08‐ March 09,Appril 07‐ March 08
,,SAFARICOM,SAFARICOM,ZAIN,ZAIN
,"Revenues (Kes Millions)
EEBBIITTDDAA ((KKeess MMiilllliioonnss))","70,480
2277,,995511","57,780
2277,,999944","11,544
((22,,334488))","11,692
11,,336633"
,"% of Revenue
NNeett IInnccoommee ((KKeess MMiilllliioonnss))","39.70%
1100,553377","48.40%
1133,885533","‐20.30%
((66,777799))","11.70%
((11,661122))"
,"Market share (revenue)
SSuubbssccrriibbeerrss ((MMiilllliioonnss))","83%
1133.336633","82%
1100.223311","14.80%
22.667788","16.80%
11.885555"
"Source: Internal , company reports & WCIS estimates",,,,,
