Mr. Robert Collymore,"908,000"
Mr. Michael Joseph,"2,357,200"
Mr. Joseph Kinyua,"42,500"
Mrs. esther Koimett,"517,600"
Ms. nancy W Macharia,"43,000"
Mrs. susan Mudhune,"51,200"
Mr. John tombleson,"600,000"
Mr. nicholas Read,0
Mr. sunil sood,0
